timestamp,level,cpu_percent,rss_mb,threads,postgres_connections,redis_ping_ms,neo4j_ping_ms
10067354.90993704,1,800.6,1308.0234375,81,6,0.8621197193861008,4.134416580200195
10067356.504596189,1,778.8,1308.0234375,81,6,0.7231496274471283,5.906796082854271
10067358.119220523,1,810.7,1308.0234375,81,6,7.290227338671684,4.812896251678467
10067359.819614928,1,669.3,1308.0234375,81,6,2.237502485513687,4.174314439296722
10067361.505231136,1,768.8,1308.0234375,81,6,0.9482000023126602,3.51916067302227
10067363.203788884,1,791.3,1308.0234375,81,6,0.9031239897012711,9.128626435995102
10067364.518259272,1,769.1,1308.0234375,81,6,0.8356403559446335,3.442540764808655
10067366.305670198,1,716.7,1308.0234375,81,6,0.9865928441286087,4.936378449201584
10067367.921506204,1,812.6,1308.0234375,81,6,1.0922476649284363,4.157984629273415
10067369.44406118,1,767.8,1308.0234375,81,6,0.8540432900190353,3.6900807172060013
10067370.903535053,1,641.3,1308.0234375,81,6,0.7246490567922592,6.733112037181854
10067372.5100409,1,798.7,1308.0234375,81,6,3.254583105444908,81.62924833595753
10067374.116333015,1,804.9,1308.0234375,81,6,0.7017049938440323,13.997649773955345
10067375.723610053,1,799.5,1308.0234375,81,6,7.189691066741943,4.1464753448963165
10067376.934620967,1,549.1,1308.0234375,81,6,0.5466993898153305,3.449276089668274
10067378.06527742,1,7.1,1308.0234375,81,6,0.5627032369375229,3.6623291671276093
10067379.195408272,1,9.7,1308.0234375,81,6,1.5095025300979614,5.14397956430912
10067380.321404211,1,6.2,1308.0234375,81,6,0.8743647485971451,3.2357852905988693
10067381.449523902,1,16.0,1308.0234375,81,6,0.7020458579063416,3.104778006672859
10067382.577315427,1,0.0,1308.0234375,81,6,1.0969284921884537,4.197228699922562
10067383.716251045,1,7.0,1308.0234375,81,6,0.8923988789319992,3.476615995168686
10067385.312902927,1,767.2,1308.0234375,81,6,1.0818038135766983,79.49848100543022
10067386.761094714,1,750.6,1308.0234375,81,6,0.835951417684555,3.5559237003326416
10067387.887663811,1,4.4,1308.0234375,81,6,0.8123759180307388,3.4760963171720505
10067389.01957184,1,0.9,1308.0234375,81,6,0.8457768708467484,3.3756084740161896
10067390.520791536,1,486.9,1308.0234375,81,6,0.7230248302221298,4.244744777679443
10067392.122270536,1,783.7,1308.0234375,81,6,1.0992549359798431,5.7254210114479065
10067393.331777941,1,619.3,1308.0234375,81,6,1.2019835412502289,6.182432174682617
10067394.47648746,1,0.0,1308.0234375,81,6,0.8848905563354492,4.705505445599556
10067395.907465162,1,245.3,1308.0234375,81,6,0.7266495376825333,8.257057517766953
10067397.509296536,1,786.0,1308.0234375,81,6,0.7478706538677216,83.9377511292696
10067398.72979627,1,174.5,1308.0234375,81,6,0.5743280053138733,4.960512742400169
10067399.846870027,1,0.0,1308.0234375,81,6,0.6039012223482132,4.26921434700489
10067400.979855696,1,11.5,1308.0234375,81,6,0.5736909806728363,4.388440400362015
10067402.607336178,1,812.9,1308.0234375,81,6,2.620236948132515,9.380234405398369
10067404.306567429,1,791.0,1308.0234375,81,6,1.183314248919487,7.8266337513923645
10067405.92003473,1,797.0,1308.0234375,81,6,74.91693831980228,8.186828345060349
10067407.703555577,1,673.9,1308.0234375,81,6,0.9296610951423645,10.087301954627037
10067409.412343023,1,798.2,1308.0234375,81,6,5.530152469873428,88.14473636448383
10067411.104095368,1,782.0,1308.140625,81,6,0.720243901014328,87.77053654193878
10067412.630135577,1,818.5,1308.41015625,81,6,2.259567379951477,11.58372312784195
10067413.84216473,1,526.4,1308.4140625,81,6,0.6246287375688553,3.4295301884412766
10067414.97742765,1,0.0,1308.4140625,81,6,0.7874201983213425,4.011990502476692
10067416.120741196,1,0.0,1308.4140625,81,6,1.2598969042301178,4.540333524346352
10067417.705097968,1,491.0,1308.4140625,81,6,0.9258538484573364,110.5912085622549
10067419.400769519,1,785.0,1308.4140625,81,6,0.8362960070371628,13.99724930524826
10067421.020341065,1,804.5,1308.4140625,81,6,0.7992684841156006,78.72512750327587
10067422.372182732,1,760.4,1308.4140625,81,6,0.8846260607242584,3.548363223671913
10067423.826812897,1,717.7,1308.4140625,81,6,4.3503716588020325,93.97218748927116
10067425.432207948,1,793.0,1308.4140625,81,6,0.6561111658811569,3.8699880242347717
10067427.100665888,1,758.2,1308.4140625,81,6,0.8739270269870758,6.1288513243198395
10067428.701101989,1,655.5,1308.4140625,81,6,0.939657911658287,5.939804017543793
10067430.401847176,1,790.2,1308.4140625,81,6,0.6807036697864532,3.7346575409173965
10067431.905118031,1,796.3,1308.4140625,81,6,0.6945766508579254,4.237113520503044
10067433.515443243,1,802.9,1308.4140625,81,6,75.13738051056862,6.573917344212532
10067435.111747475,1,650.9,1308.4140625,81,6,7.799902930855751,10.596677660942078
10067436.81201622,1,788.1,1308.421875,81,6,0.9639859199523926,6.943168118596077
