timestamp,level,cpu_percent,rss_mb,threads,postgres_connections,redis_ping_ms,neo4j_ping_ms
10067953.909299815,10,765.3,3259.58203125,916,6,79.1078582406044,5.056930705904961
10067955.905868037,10,790.3,3259.6640625,916,6,0.6698835641145706,185.38102321326733
10067958.210366582,10,791.1,3279.97265625,916,8,0.7147211581468582,89.49594013392925
10067959.7188117,10,808.8,3281.7734375,916,7,0.7525309920310974,17.50813238322735
10067961.6103804,10,775.6,3281.9765625,916,6,87.99067698419094,4.483569413423538
10067963.623830529,10,810.6,3282.3984375,916,8,83.28260108828545,15.873143449425697
10067965.610594235,10,773.1,3284.859375,916,7,1.0803528130054474,85.20208671689034
10067967.506676663,10,782.7,3286.39453125,916,6,1.4926809817552567,89.6599069237709
10067969.406377755,10,789.6,3287.65234375,916,6,83.37794430553913,103.04414853453636
10067971.604252053,10,790.3,3288.1171875,916,8,0.6879512220621109,4.930799826979637
10067974.60127256,10,790.1,3293.25,916,6,0.8482486009597778,186.38655357062817
10067976.607396493,10,796.0,3293.47265625,916,6,186.89938448369503,4.356143996119499
10067979.305229465,10,791.0,3293.68359375,916,6,1.7172880470752716,198.1947161257267
10067981.907982068,10,796.1,3293.7109375,916,6,84.28119495511055,5.371330305933952
10067984.339582978,10,801.1,3294.35546875,916,7,5.018377676606178,5.0640832632780075
10067986.218335917,10,781.4,3294.359375,916,6,76.12720690667629,105.99370300769806
10067988.30133726,10,779.7,3294.359375,916,6,0.8211564272642136,4.015512764453888
10067990.515434416,10,812.9,3328.90625,916,6,0.7007177919149399,87.73422613739967
10067992.819937035,10,792.4,3329.11328125,916,6,0.9842440485954285,198.61224852502346
10067994.601718597,10,766.3,3329.3515625,916,6,0.7981602102518082,4.05861996114254
10067996.507971236,10,794.6,3329.3515625,916,6,2.0684469491243362,92.87499822676182
10067998.409502324,10,792.0,3329.4375,916,6,0.727800652384758,4.148995503783226
10068000.616623191,10,803.3,3329.48828125,916,6,0.700436532497406,97.61753492057323
10068003.10661359,10,767.1,3329.51953125,916,6,0.8607935160398483,3.80762480199337
10068004.822225807,10,797.4,3329.6015625,916,6,0.9392518550157547,3.18971648812294
